1317 9
1 1 1 1 1 0 1 0 0 Parmeliopsis_ambigua_0
0 0 0 1 1 0 1 0 0 Parmeliopsis_ambigua_1
0 0 0 1 0 1 1 1 1 Lobothallia_radiosa_1
0 0 0 1 0 1 1 1 1 Xanthoparmelia_mougeotii
0 0 0 1 1 1 1 1 1 Leimonis_erratica
0 0 0 1 1 0 1 0 0 Spaerophorus_fragilis
1 1 1 1 1 1 1 1 1 Lobothallia_radiosa_0
0 0 0 1 0 0 1 0 0 Diorygma_circumfusum
0 0 0 1 0 0 1 0 0 Callome_multipartita
0 0 0 1 0 0 1 0 0 Parmelinella_wallichiana
0 0 0 0 0 0 1 0 0 Porina_internigrans
1 1 1 1 1 0 1 0 0 Hypotrachyna_degelii
1 1 1 1 1 0 1 0 0 Buellia_frigida
0 0 0 1 1 0 1 0 0 Coccotrema_cucurbitula
0 0 0 1 0 1 1 1 1 Pannaria_rubiginosa
0 0 0 1 1 1 1 1 1 Xanthoria_parietina_0
0 0 0 1 0 0 1 0 0 Myriotrema_halei
0 0 0 1 0 1 1 1 1 Myelochroa_irrugans
0 0 0 1 0 1 1 1 1 Ochrolechia_upsaliensis
0 0 0 1 1 0 1 0 0 Gypsoplaca_macrophylla_0
1 1 1 1 1 1 1 1 1 Geoglossum_nigritum
0 0 0 1 1 1 1 1 1 Umbilicaria_spodochroa
0 0 0 1 0 0 1 0 0 Chroodiscus_defectus
1 1 1 0 1 0 0 0 0 Cyanodermella_viridula
0 0 0 1 0 0 1 0 0 Phlyctis_agelaea
1 1 1 1 1 1 1 1 1 Diploschistes_scruposus_0
0 0 0 1 0 1 1 1 1 Psilolechia_leprosa
0 0 0 1 0 1 1 1 1 Seirophora_lacunosa
0 0 0 1 1 0 1 0 0 Pseudocyphellaria_freycinetii
1 1 1 0 1 0 1 0 0 Buellia_stillingiana
0 0 0 1 1 0 1 0 0 Icmadophila_ericetorum_1
0 0 0 1 1 0 1 0 0 Nephromopsis_laureri
0 0 0 1 1 0 0 0 0 Leifidium_tenerum
0 0 0 1 0 0 1 0 0 Pertusaria_excludens
1 1 1 1 0 0 1 0 0 Loxospora_cismonica
0 0 0 1 0 0 1 0 0 Hypotrachyna_booralensis
0 0 0 1 0 0 1 0 0 Pertusaria_kalelae
0 0 0 1 0 0 1 0 0 Circinaria_elmorei
0 0 0 1 0 0 1 0 0 Punctelia_subrudecta
0 0 0 1 0 0 1 0 0 Ocellularia_aurantia_0
0 0 0 1 0 0 1 0 0 Ocellularia_aurantia_1
0 0 0 1 0 1 0 1 1 Lecanora_rupicola
0 0 0 1 1 0 0 0 0 Petractis_nodispora
0 0 0 1 0 0 1 0 0 Xanthoparmelia_hueana
1 1 1 1 0 0 0 0 0 Porpidia_melinodes_0
1 1 1 0 1 0 1 0 0 Pleopsidium_flavum_1
0 0 0 1 0 0 1 0 0 Parmelia_ernstiae
0 0 0 1 0 1 1 1 1 Pertusaria_mesotropa
0 0 0 0 1 0 0 0 0 Acarospora_sp_0
0 0 0 1 0 0 1 0 0 Cladia_glaucolivida
0 0 0 1 1 0 1 0 0 Acarospora_peliscypha
0 0 0 1 0 0 1 0 0 Ochrolechia_subviridis
0 0 0 1 1 0 0 0 0 Petractis_clausa
0 0 0 1 0 0 1 0 0 Pertusaria_flavicans
0 0 0 1 0 0 1 0 0 Emchylium_polycarpon
0 0 0 1 0 0 1 0 0 Ochrolechia_peruensis
