627 29
1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Gruiformes_Gruidae_Grus_antigone
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 Passeriformes-oscines_Ploceidae_Euplectes_ardens_SYN
0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Galliformes_Phasianidae_Bambusicola_fytchii
0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 0 0 1 1 0 0 1 0 1 1 0 0 0 Passeriformes-suboscines_Tyrannidae_Cnemotriccus_fuscatus
0 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 1 0 0 1 1 0 Bucerotiformes_Bucerotidae_Bucorvus_abyssinicus
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 Passeriformes-suboscines_Cotingidae_Cephalopterus_ornatus
0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 Passeriformes-oscines_Hirundinidae_Stelgidopteryx_serripennis
1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 Galliformes_Phasianidae_Falcipennis_canadensis
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 Apodiformes_Trochilidae_Microstilbon_burmeisteri
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 Charadriiformes_Laridae_Chlidonias_albostriatus
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 Psittaciformes_Psittacidae_Poicephalus_robustus
0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Podicipediformes_Podicipedidae_Podiceps_gallardoi
0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Psittaciformes_Psittacidae_Agapornis_fischeri
1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Anseriformes_Anatidae_Dendrocygna_guttata
1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 Passeriformes-oscines_Vangidae_Vanga_curvirostris
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 Passeriformes-suboscines_Grallariidae_Grallaria_blakei
0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 Caprimulgiformes_Caprimulgidae_Lurocalis_nattereri_NCC
1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 Passeriformes-oscines_Phylloscopidae_Phylloscopus_trochiloides
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 Passeriformes-suboscines_Tyrannidae_Myiophobus_flavicans
0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Passeriformes-oscines_Muscicapidae_Oenanthe_persica_NCC
1 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 Accipitriformes_Accipitridae_Harpyhaliaetus_coronatus
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 Passeriformes-oscines_Muscicapidae_Luscinia_phaenicuroides
1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 Passeriformes-oscines_Phylloscopidae_Seicercus_poliogenys
0 0 0 0 1 1 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 Passeriformes-oscines_Sturnidae_Lamprotornis_purpureus
1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 Passeriformes-oscines_Leiothrichidae_Leiothrix_argentauris
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 Passeriformes-suboscines_Pittidae_Pitta_steerii
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Procellariiformes_Procellariidae_Pterodroma_incerta
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 Galliformes_Phasianidae_Francolinus_lathami
0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Passeriformes-suboscines_Tyrannidae_Poecilotriccus_plumbeiceps
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Ciconiiformes_Ciconiidae_Mycteria_cinerea
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 Passeriformes-oscines_Motacillidae_Motacilla_clara
1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 Passeriformes-oscines_Turdidae_Turdus_maculirostris
0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Passeriformes-oscines_Troglodytidae_Cantorchilus_semibadius
